       #time[s],            tag,       mass[kg],           x[m],           y[m],           z[m],        vx[m/s],        vy[m/s],        vz[m/s],      ax[m/s^2],      ay[m/s^2],      az[m/s^2]
              0,              1,1988999999999999901909255192576.0,      -448477.6,        18430.5,            0.0,           -0.0,           -0.1,            0.0,            0.0,           -0.0,            0.0
              0,              2,5972000000000000327155712.0, 149367385508.1,  -6138347838.6,            0.0,         2345.1,        29752.2,            0.0,           -0.0,            0.0,            0.0
