       #time[s],            tag,       mass[kg],           x[m],           y[m],           z[m],        vx[m/s],        vy[m/s],        vz[m/s],      ax[m/s^2],      ay[m/s^2],      az[m/s^2]
              0,              1,1988999999999999901909255192576.0,       -77964.9,      -251753.8,            0.0,            0.2,            0.0,            0.0,            0.0,            0.0,            0.0
              0,              2,5972000000000000327155712.0,  25966555041.3,  83847682448.6,            0.0,       -56927.5,       -12124.9,            0.0,           -0.0,           -0.0,            0.0
