       #time[s],            tag,       mass[kg],           x[m],           y[m],           z[m],        vx[m/s],        vy[m/s],        vz[m/s],      ax[m/s^2],      ay[m/s^2],      az[m/s^2]
              0,              1,1988999999999999901909255192576.0,       -37786.4,      -240746.4,            0.0,            0.2,            0.1,            0.0,            0.0,            0.0,            0.0
              0,              2,5972000000000000327155712.0,  12584921663.5,  80181606916.3,            0.0,       -58822.2,       -20505.7,            0.0,           -0.0,           -0.0,            0.0
