       #time[s],            tag,       mass[kg],           x[m],           y[m],           z[m],        vx[m/s],        vy[m/s],        vz[m/s],      ax[m/s^2],      ay[m/s^2],      az[m/s^2]
              0,              1,1988999999999999901909255192576.0,      -387553.3,      -157309.6,            0.0,            0.1,           -0.1,            0.0,            0.0,            0.0,            0.0
              0,              2,5972000000000000327155712.0, 129076272676.3,  52392640025.7,            0.0,       -22444.6,        25430.4,            0.0,           -0.0,           -0.0,            0.0
