       #time[s],            tag,       mass[kg],           x[m],           y[m],           z[m],        vx[m/s],        vy[m/s],        vz[m/s],      ax[m/s^2],      ay[m/s^2],      az[m/s^2]
              0,              1,1988999999999999901909255192576.0,       148174.6,       -28321.4,            0.0,            0.0,            0.3,            0.0,           -0.0,            0.0,            0.0
              0,              2,5972000000000000327155712.0, -49350183694.3,   9432553907.5,            0.0,       -11197.7,       -88201.8,            0.0,            0.1,           -0.0,            0.0
