       #time[s],            tag,       mass[kg],           x[m],           y[m],           z[m],        vx[m/s],        vy[m/s],        vz[m/s],      ax[m/s^2],      ay[m/s^2],      az[m/s^2]
              0,              1,1988999999999999901909255192576.0,      -137316.2,       259781.6,            0.0,           -0.2,            0.0,            0.0,            0.0,           -0.0,            0.0
              0,              2,5972000000000000327155712.0,  45733743926.0, -86521378470.5,            0.0,        52541.5,        -1914.7,            0.0,           -0.0,            0.0,            0.0
