       #time[s],            tag,       mass[kg],           x[m],           y[m],           z[m],        vx[m/s],        vy[m/s],        vz[m/s],      ax[m/s^2],      ay[m/s^2],      az[m/s^2]
              0,              1,1988999999999999901909255192576.0,      -203656.4,      -255250.6,            0.0,            0.1,           -0.0,            0.0,            0.0,            0.0,            0.0
              0,              2,5972000000000000327155712.0,  67828632185.1,  85012284397.9,            0.0,       -46543.9,         7395.0,            0.0,           -0.0,           -0.0,            0.0
