       #time[s],            tag,       mass[kg],           x[m],           y[m],           z[m],        vx[m/s],        vy[m/s],        vz[m/s],      ax[m/s^2],      ay[m/s^2],      az[m/s^2]
              0,              1,1988999999999999901909255192576.0,      -238464.4,      -247831.2,            0.0,            0.1,           -0.0,            0.0,            0.0,            0.0,            0.0
              0,              2,5972000000000000327155712.0,  79421577619.1,  82541225902.6,            0.0,       -42906.6,        11543.8,            0.0,           -0.0,           -0.0,            0.0
