       #time[s],            tag,       mass[kg],           x[m],           y[m],           z[m],        vx[m/s],        vy[m/s],        vz[m/s],      ax[m/s^2],      ay[m/s^2],      az[m/s^2]
              0,              1,1988999999999999901909255192576.0,        13501.3,      -217478.0,            0.0,            0.2,            0.1,            0.0,           -0.0,            0.0,            0.0
              0,              2,5972000000000000327155712.0,  -4496681630.8,  72431958479.1,            0.0,       -59477.8,       -33425.5,            0.0,            0.0,           -0.1,            0.0
