       #time[s],            tag,       mass[kg],           x[m],           y[m],           z[m],        vx[m/s],        vy[m/s],        vz[m/s],      ax[m/s^2],      ay[m/s^2],      az[m/s^2]
              0,              1,1988999999999999901909255192576.0,      -429641.5,       -92175.6,            0.0,            0.0,           -0.1,            0.0,            0.0,            0.0,            0.0
              0,              2,5972000000000000327155712.0, 143093923592.4,  30699472334.5,            0.0,       -12490.5,        28477.4,            0.0,           -0.0,           -0.0,            0.0
