       #time[s],            tag,       mass[kg],           x[m],           y[m],           z[m],        vx[m/s],        vy[m/s],        vz[m/s],      ax[m/s^2],      ay[m/s^2],      az[m/s^2]
              0,              1,1988999999999999901909255192576.0,       132745.8,       -86555.6,            0.0,            0.1,            0.2,            0.0,           -0.0,            0.0,            0.0
              0,              2,5972000000000000327155712.0, -44211567174.3,  28827697089.0,            0.0,       -32580.7,       -79598.4,            0.0,            0.1,           -0.1,            0.0
