# 
#                 ----------------------------------------------------
#                 Data from a 3D direct N-body simulation. 
# 
#                 rows are i-particle; 
#                 coumns are :mass, tag, x ,y, z, vx, vy, vz, ax, ay, az
# 
#                 NTHU, Computational Physics 
# 
#                 ----------------------------------------------------
#                 Time = 0.0
0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00 8.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+01 1.100000000000000000e+01 1.200000000000000000e+01 1.300000000000000000e+01 1.400000000000000000e+01 1.500000000000000000e+01 1.600000000000000000e+01 1.700000000000000000e+01 1.800000000000000000e+01 1.900000000000000000e+01 2.000000000000000000e+01 2.100000000000000000e+01 2.200000000000000000e+01 2.300000000000000000e+01 2.400000000000000000e+01 2.500000000000000000e+01 2.600000000000000000e+01 2.700000000000000000e+01 2.800000000000000000e+01 2.900000000000000000e+01 3.000000000000000000e+01 3.100000000000000000e+01 3.200000000000000000e+01 3.300000000000000000e+01 3.400000000000000000e+01 3.500000000000000000e+01 3.600000000000000000e+01 3.700000000000000000e+01 3.800000000000000000e+01 3.900000000000000000e+01 4.000000000000000000e+01 4.100000000000000000e+01 4.200000000000000000e+01 4.300000000000000000e+01 4.400000000000000000e+01 4.500000000000000000e+01 4.600000000000000000e+01 4.700000000000000000e+01 4.800000000000000000e+01 4.900000000000000000e+01 5.000000000000000000e+01 5.100000000000000000e+01 5.200000000000000000e+01 5.300000000000000000e+01 5.400000000000000000e+01 5.500000000000000000e+01 5.600000000000000000e+01 5.700000000000000000e+01 5.800000000000000000e+01 5.900000000000000000e+01 6.000000000000000000e+01 6.100000000000000000e+01 6.200000000000000000e+01 6.300000000000000000e+01 6.400000000000000000e+01 6.500000000000000000e+01 6.600000000000000000e+01 6.700000000000000000e+01 6.800000000000000000e+01 6.900000000000000000e+01 7.000000000000000000e+01 7.100000000000000000e+01 7.200000000000000000e+01 7.300000000000000000e+01 7.400000000000000000e+01 7.500000000000000000e+01 7.600000000000000000e+01 7.700000000000000000e+01 7.800000000000000000e+01 7.900000000000000000e+01 8.000000000000000000e+01 8.100000000000000000e+01 8.200000000000000000e+01 8.300000000000000000e+01 8.400000000000000000e+01 8.500000000000000000e+01 8.600000000000000000e+01 8.700000000000000000e+01 8.800000000000000000e+01 8.900000000000000000e+01 9.000000000000000000e+01 9.100000000000000000e+01 9.200000000000000000e+01 9.300000000000000000e+01 9.400000000000000000e+01 9.500000000000000000e+01 9.600000000000000000e+01 9.700000000000000000e+01 9.800000000000000000e+01 9.900000000000000000e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
8.151489113189319680e-02 -1.241253935598234603e+00 -2.045561774492746232e-01 1.187200690070429943e+00 -5.023108335894053145e-01 3.636420941099092752e-01 1.622511799071812977e+00 -2.589946260388277799e-01 5.274266896956262413e-03 -1.301066121549007804e+00 -1.119976055205171850e+00 4.781972287494460315e-03 -1.405269380692794945e+00 2.769737915285047300e-02 4.737106868552264927e-01 9.083551782947676401e-01 8.750751866610270158e-01 -6.655718803095985736e-01 1.734714806233570661e+00 2.540615249486909200e+00 2.826257306432889416e-01 -4.835782670120705173e-01 3.282572224733139588e-01 9.946980593060505971e-01 3.441453261295857935e+00 7.138788450263382213e-02 -1.302055588914683204e+00 2.873138601293331318e-01 2.750610675662257809e-01 2.943971442228293656e-01 1.151209395961806381e+00 -5.470806331557122315e-02 -6.560751097868795512e-01 1.434461275846425687e+00 1.717406398921317523e+00 7.206842266712346623e-01 -5.887546408975972145e-01 -2.464762810893455780e-01 -3.037413666412027147e-01 -1.008800612323424994e+00 7.696314661531304668e-02 2.788158838819605467e-01 1.644762326100454697e+00 -3.119054022282715111e-01 -3.894951650051365899e-01 7.053571987124407361e-01 -1.442773721925482144e+00 -8.802663486403174975e-01 -1.513762576935211435e-01 -3.955629706753073793e-01 6.148859670590099968e-01 -1.173878848809406739e+00 -1.469713856408330743e+00 4.941873311569652122e-02 -7.854977035643236905e-01 2.055009476831758941e-01 -1.693485587155867833e+00 -1.797916382401548940e+00 -4.520542694711531806e-01 -8.329611825361757926e-01 2.463009885180613701e-01 4.080482487281894555e-01 6.263670519286397287e-01 -5.038798082867835815e-01 5.530928888219246442e-01 -9.435328640328208838e-01 6.109155502532371829e-01 -6.594803887847020540e-01 -1.340762188625192586e+00 -4.629239724829865010e-01 -2.466198071666183544e-01 2.491186652597408013e-01 -5.276096160317549355e-01 2.170075620688308726e-01 -1.275548443101958036e-02 1.280104034528917190e+00 -1.023763013422510776e-01 1.284458679772467471e-01 -3.288139454097361303e-01 -1.080246006746614640e+00 -2.941343804214505142e-01 1.019846891566844049e-01 9.850144116337592459e-01 -1.067492395229153040e-01 -4.823539686653535163e-01 -4.676427608671449576e+00 6.929626343161781055e-01 -6.641243927376763168e-01 -3.220312351405076323e-01 8.463292228168941556e-01 4.970402099075636043e-02 -6.648313626980290048e-01 6.032327141804868509e-01 3.839460335074847963e-01 -1.226859230911121701e+00 -2.418314168649297047e-01 2.111011754936154283e-01 -5.360607459318811330e-01 1.675544617545282611e-01 -8.791473801840621327e-01
3.110708333116944391e-01 2.700623095218706915e+00 -3.701113191906618693e-01 -3.047310404442508114e-01 -1.473370866551058644e-01 -2.860413708208642825e-01 4.129236096388391730e-01 -1.069933325965578330e+00 1.461922828638245520e+00 -1.635861754107444055e+00 1.852770896402323064e+00 3.944498150842264961e-01 1.195217631589785334e+00 6.427136518860689096e-02 -9.056401826502688546e-02 -2.972323891693791076e-01 1.336213944643181994e+00 5.376281029646423626e-01 7.262734670217717570e-01 -3.284085300622496817e-01 -1.089515996202861992e+00 1.266943938644130130e+00 -3.378647374927797875e-01 -1.921060622871176016e-01 -2.282780533217421581e+00 1.265274044099015560e+00 -4.403293096968404763e-01 -2.532388277321463210e+00 -2.708129773197148760e-01 5.801563027297621522e-01 5.538938712348429050e-01 -9.026079378452115387e-01 3.702833901577738396e-01 -7.214917588328412235e-01 -7.262734752135525662e-01 1.356053141593708267e+00 2.230715690571273946e+00 3.664836647367775702e-01 2.918341365011151156e-01 -9.481145603423564161e-01 -5.478245749070260739e-01 -1.021514185948875442e+00 3.851479874492662603e-01 1.224625728010389492e-02 -6.330367254586966030e-02 6.401363765090358759e-01 2.649671825021745475e-01 -2.077893581650115951e-01 6.198438821791959347e-02 -9.959879746782010490e-02 3.910279901319769214e-01 1.259882508377516253e+00 9.248137449797856346e-01 -7.106369724731488313e-01 -1.926037566921889876e+00 -1.216732321232970870e-01 2.877708197791227773e-01 -1.788250528542982831e+00 5.828585650194446632e-01 5.240983102712551966e-01 -6.191005457615685048e-02 6.411793438575430493e-01 3.262792210421393557e-01 -1.024378454267401706e-01 -6.252672046193890054e-01 -3.261374287404578132e-01 -1.102899607937382509e+00 8.967484116165428398e-01 6.540846324724141070e-01 -8.617853672357220773e-01 -8.962527567117333227e-01 2.332089454690779162e-01 -1.020496343508959125e+00 2.843386492461054751e-02 3.161199258575422277e-01 9.239075054473920579e-02 -6.054019557499477067e-01 1.712449680723404644e+00 1.055194145802497818e+00 -1.802069555468433393e+00 -5.110910896889659938e-01 -9.938436288543084363e-01 -9.727984027001958245e-03 1.419397303984524794e-01 2.124346677023368768e-01 1.273613950973127906e+00 -5.508101813404423508e-01 -7.177186220337969935e-01 5.786545956644368882e-01 2.782260280485984727e-01 -6.468176892747403706e-01 8.835112534673118523e-01 1.889540895305362733e-01 5.540522956767568452e-01 -4.630420809366254109e-01 3.619779225942101331e-01 7.324585580521318640e-02 1.688202902988639842e+00 -5.210987564128654048e-01 -9.087901242345522435e-02
-3.112846679141584860e-01 3.703739074427139788e-01 -1.681707871398641085e+00 1.187451345278552062e-01 1.000134277651967690e-01 -9.204936031381097949e-01 -5.424216153295557952e-01 1.059914356543455671e+00 -3.805772316184358739e-01 9.769715916262988742e-01 8.844335077852874538e-02 -5.968145577875941798e-01 9.161839215127896008e-01 -2.215271250150512294e-01 -8.571274525490328866e-01 2.595448962067726240e-01 -9.304915471853757447e-01 8.758193428502005773e-01 -1.507436622310318608e-01 1.423761686300024643e-01 -8.016374599430315939e-01 1.934778811616027494e-01 2.801920336550545731e-01 3.446862826819029335e-01 5.807148007117160504e-02 2.833786765277717556e+00 -1.344127920620456162e+00 1.764342249360198456e-01 -8.407432973445948532e-01 -1.289462472576565766e+00 -7.169749539582217501e-01 8.814215168213466178e-01 8.436875746294232314e-01 -9.313399615319214453e-01 -4.288454321594878382e-01 1.196466858965066882e+00 -8.665323430596610921e-01 7.560632357731968956e-01 4.028699873758348482e-01 -9.396629924087561703e-01 7.447314525247741290e-01 4.876033599929368023e-01 7.751092349866238740e-01 7.931554035368614253e-01 5.012466642599987532e-01 5.772056153907995091e-01 3.403324477511524004e-01 -2.006819881470296441e-01 6.451581047149315129e-01 8.850784309256597149e-02 1.557376519399834569e-01 3.412267343442784373e+00 2.041972490006061514e-01 1.451375675830315626e-01 -1.098447615111074693e+00 8.073304877021348913e-01 1.455432927849539537e-01 -3.593274729334642870e-01 4.416238743183516502e-01 4.533030871058353894e-01 8.471096950099430423e-01 3.868529077261739779e-02 -4.123796159951863549e-01 7.187508611122963575e-01 7.954205875726757524e-01 -1.064473950079033671e+00 1.726521639740506320e+00 1.344560947192801281e+00 5.389376935622061104e-01 1.543538267970158584e+00 -4.236896127602196582e-02 3.325797717335267079e-01 6.928063222397262688e-01 1.085756457594192793e-02 6.462614688939813945e-01 -2.080955086994793202e-01 2.626825630429067693e-01 7.205929625801242577e-02 -5.835274200706739300e-01 -1.069652477026131532e+00 1.171485138537671444e+00 5.159323102496710112e-01 -1.117070659249495668e+00 4.338865942440887635e-01 7.877082793225838042e-01 9.070474986120332650e-01 2.003416154884002931e-01 2.948634943645936368e-01 -8.052422408010980748e-01 -4.539693040860969808e-01 1.497258949232231108e-02 -2.293561283448783517e+00 6.521670003577889618e-01 4.485503412359860553e-02 -9.488218537651721407e-03 4.289435653970665729e-01 -3.755382217292111413e-01 4.168160621417729139e+00 -6.224191202889869379e-01 -1.339067248127783771e-01
-1.219434379025649218e+00 -1.541091934451952472e+00 9.526150383565696877e-01 -1.448057261030777587e+00 6.030621358642502816e-01 1.120813937401217153e+00 8.083085578514920266e-03 9.340083547339128600e-02 -1.881325609710332358e+00 -4.178507424270124226e-01 1.047697814213817358e+00 1.578304220027380300e-01 -3.316038445039633520e-01 -5.465809403897818886e-01 -1.538353475438451801e+00 6.876842114828595198e-01 9.430928764912585027e-01 -7.549887320259303092e-01 -1.998821991260463227e+00 -7.353227936869547454e-01 -1.388687566026832743e+00 3.537827608894938275e-02 6.005107701119927199e-01 -5.468868515735302305e-01 8.332264600629510909e+00 -1.184751592088554017e-01 -1.502046785587687117e+00 1.979395681673064677e+00 -1.468260190291000300e-01 -7.929533005894899844e-01 6.638637226206925424e-02 -1.009759927883046693e+00 8.452230718222625283e-02 -5.109628269314615556e-01 4.285251281675461210e-01 1.026118320251997229e+00 -7.154143992730142010e-01 -7.027256529290061282e-01 2.181530495176631668e+00 -6.276877172829522511e-01 -1.513233559474550238e-01 1.838784297039171234e+00 -7.705430863136191189e-01 2.022380376257884471e+00 2.195467758677634773e+00 -3.496660064059257667e-01 2.091290237143220154e-01 1.774639062786875110e+00 -2.987046667762760954e+00 -1.695494192766167973e+00 -6.086699564349633551e-01 -7.975135510245320303e-01 -9.714754233507556791e-02 9.674410243518895003e-01 1.084676442240907646e+00 -1.412796660618211630e+00 4.067689139325755265e-01 9.489255057492980427e-02 -6.307563200801395986e-01 2.045377790120721961e+00 -2.423209343917852587e-01 -1.304685060839307020e+00 -1.531887589954521012e+00 -7.437914449484244184e-01 -1.184758435935844512e+00 -1.053857276045055080e+00 5.654594254677894893e-01 1.191922355137702727e+00 2.019659134894739305e-01 -1.233040036522171923e-01 1.013034101941296061e+00 -2.150828179320162459e+00 5.185421134794373499e-01 -1.052532229426328625e+00 -9.723255067538768559e-01 4.178691248801718050e-01 1.717949370689767274e+00 -1.019911505156668730e+00 2.731265999778970666e-01 -2.147140286871414450e+00 3.236551654996782657e-01 -1.875732319388739633e+00 -1.728777216140582329e+00 1.380065551921722200e+00 -9.897621811541016390e-01 -9.886770557347238864e+00 -7.413408001042169904e-01 -1.183361491495536627e-01 1.584305409033938128e+00 1.288574694646375252e-01 -1.640352006627282311e+00 -9.400493115646867126e-02 -6.104267192875748593e-01 2.492143566494875451e+00 -1.706580941200190882e+00 6.587538406460043960e-01 -2.239416015170025698e-01 -1.396752043179792402e+00 1.740997843776506127e+00 5.155053377487499588e-01
8.116421780768182104e-02 8.945878797744643007e-01 1.763119056327549172e+00 -4.111328859486512721e-01 5.317969438096170620e-01 -2.777946051632851798e+00 5.793202471043560342e-01 1.400073115196797557e+00 7.177911213127060597e-01 -2.427771443896747650e-01 -8.743074273165458710e-01 3.514770732980961654e+00 6.756245058679271054e-01 -1.110369994370232538e+00 6.688471979435520742e-01 1.742257685583638027e+00 -1.395889406654628795e+00 -1.934403419711313799e+00 -1.659340365763346092e+00 -8.182978921326121702e-01 4.126347279493665088e-01 1.402276815748183525e-01 1.158594844481103392e+00 -1.240059895882283103e-01 -4.685773012820512839e+00 -2.166077898345731279e-01 7.944779106600045049e-01 -5.230844766571625393e-02 1.316792697800285294e+00 2.683102227271134121e-01 8.219508693633541252e-02 -1.152246109114465622e-01 -1.917103704989009172e+00 -4.426917652175395013e-01 7.079189817069393709e-02 -3.233040399768219997e-01 -1.315302063710376279e+00 -3.650743043835065760e-01 9.824881846401349872e-01 9.967879162189939857e-01 -5.630706802403390165e-01 -1.710467244365531991e+00 -7.858658245919843965e-01 -1.722004698158193570e+00 2.151224570069634190e+00 -1.148045355071990903e+00 1.424643490244459576e+00 1.087104012664442898e+00 -2.417790845354818030e-01 2.769446990817042153e-01 -1.287988899230845696e+00 5.239665982788308529e-01 2.800752313243046743e-01 3.331182152392642704e-01 -1.023315751579553096e-01 -4.011439157960828839e-01 2.084106375264684452e+00 4.270774302370007880e-01 6.024705287046560054e-01 -5.662619867921404593e-01 1.792698620033218226e+00 -2.414652436669039393e+00 -2.117520749347991948e+00 7.334491512547305914e-02 1.187533731461936082e+00 8.158435395588253466e-03 8.322100985384082161e-01 4.583785977242714749e-01 9.196987648407116689e-01 -6.544069136897472383e-01 -8.449742247073857571e-03 -8.162057460396675568e-01 1.519886781103140905e+00 -4.703725826374799412e-01 -2.293937469005533192e+00 5.139486671059756429e-01 9.426091109200028795e-01 1.055475658460943267e+00 -3.660151997180297601e-01 3.909812215858321158e-03 1.906985220529522573e+00 -2.426061987134724429e-01 5.797134245898117877e-01 -1.139189536323746310e+00 3.295586338166612284e-01 3.314705476781582671e+00 1.057730739970377698e+00 -7.423431206556601047e-01 6.973788874493802581e-02 7.873215516533337288e-01 6.682586843815030431e-01 -4.916776413831320386e-02 -4.147139467078239106e-01 -5.246210528585031341e-01 1.658255145808063880e+00 1.279672525565627161e-01 -1.547592716906503574e+00 1.445546763575968674e+00 1.012717499740171778e+00 -3.627487627155704941e-01
1.870053660427712039e+00 -7.431726334701300729e-01 -7.758392417242044869e-01 2.308888124835804800e-01 -1.339744380580862426e+00 -1.258445857795313705e+00 1.103293798171971041e+00 6.801586719273140513e-01 -1.255743545607686418e+00 -1.372494243686496640e+00 3.340089199176543011e-01 -1.229505544373644232e+00 -9.660434510011589593e-01 -1.847827927688410754e-01 2.119566120146688881e+00 7.122924003143423777e-01 6.520001434664691731e-01 6.903827619516501590e-01 -4.056060606556694537e-01 -2.232240202334995205e-02 1.120669200716071678e+00 -6.801533042758747816e-02 -9.253098688671953509e-01 -1.950085391905702181e+00 -1.723582930285115999e+00 6.205388866946142112e-01 1.759742282708208538e+00 -1.029492064579700550e+00 -5.181445237877404519e-01 5.707005361719313941e-01 -5.445587694511092591e-01 -1.028772061619593448e+00 1.191381453134866319e+00 -5.859305560328650353e-01 -1.607525441353064632e+00 -6.277554649184899915e-01 6.133310848368829227e-01 -1.662491980485514720e+00 -1.281606984999723031e-01 -6.622786213660855070e-01 -2.640687432519541300e+00 -1.071815333972114370e+00 2.566004040701367339e-01 -9.060620367872485037e-01 9.008341734490681041e-02 -1.442339981010263505e+00 1.243367110032208567e-01 1.286412679195019448e+00 -8.483564154224890741e-01 1.359909520858495202e-01 -9.729282435928978678e-01 6.522583714652883113e-01 -8.671124581730229597e-01 8.196577660976514523e-02 -3.678705293988704939e-01 2.738462598371717571e-01 -7.807467020687361980e-01 -2.260221133822615525e-01 -1.530661285497430413e+00 -4.976145711571720587e-01 -4.543818189716100631e-02 2.461973747686120539e+00 3.390875660291272631e-01 -4.636231674805276204e-01 6.265090924430340991e-01 1.449474057038492303e+00 6.036435959867924028e-01 3.583211737153597642e-01 -7.907228493942308756e-01 -1.307946262802405890e+00 2.289602433188882014e+00 -5.178175179323617483e-01 -1.964523695115154844e-01 -1.319135485102961580e-01 2.453245499224367410e-01 5.895670705522395583e-01 8.027655885765936361e-01 3.303073180576095447e-01 1.385916452495713935e+00 1.064145031486289250e+00 1.652200573628796576e+00 -5.644530179500092393e-01 3.614056359942853236e-01 -1.497826849872308852e+00 -1.764655235338775441e+00 2.374227068243563721e-01 1.273227590135665999e+00 1.335487915454196983e+00 -4.543150998505479654e-01 -2.938055278033993578e-01 1.373629933084135502e+00 -1.090946273938058209e+00 2.326452456803216329e+00 1.326065850383489009e+00 -4.732864558978593372e-01 1.118377700923288254e+00 2.017324272092352100e+00 2.100306558366332510e+00 1.441155158603830255e+00 2.366296671616054059e+00
6.421297355025905595e-01 4.188943894494647768e-01 2.491767107767502432e-01 -4.074574744822531791e+00 8.676510979533937018e+00 -4.953849639374051428e+00 -2.341955245848128975e+00 9.091555825038799554e-01 -1.682049612849450260e-01 9.912926872851348659e-01 8.408047237854624489e-01 7.836694531162582411e-01 1.414246196445848813e+00 2.327966607137818666e+00 -2.664352720864703539e+00 -5.101940469084730312e-01 -8.388858916607773164e-01 2.635594664800786191e+00 -1.973506221153603191e+00 -1.382529168103817652e+00 -4.603054240142241404e-01 7.166533764631790593e-01 -1.899777337136931532e+00 -4.620831969342525269e+00 -4.595001500800168781e-01 -1.237644971650935510e-01 1.477300329399780177e+00 -1.910081475117505756e-01 5.459735665356078016e+00 -2.551549166198114893e-01 -1.775165155683839258e+00 -3.403615704974732870e-01 3.993662983397064714e+00 -1.299983042782566933e+00 -1.774152676207670920e+00 -7.815462445286239790e-01 2.923749334839000347e-01 -1.062287069958065266e-01 8.981252769062969321e+00 1.028726787191688530e+00 -5.828982398644354523e-01 -4.325239775783596308e+00 -1.845562629966704060e+00 6.143746333054908026e-01 2.826984601352912296e+00 -2.259535708877370208e+00 2.052645598062285970e+00 2.513526990508847536e+00 -1.872454756362329942e+00 -4.409101479076804608e+00 -3.795849793370634107e+00 2.824015179461843439e-01 1.981367963120018061e+00 -1.702030763726172014e+00 -5.286627402196022452e-01 5.016495292552880514e+00 3.130857367189704643e+00 9.647729600330997579e-01 2.062137436619777109e+00 3.317318800192657680e+00 -9.423672385191590450e+00 -4.259858146662506506e+00 -5.234483597778916142e-01 5.127955259316897774e+00 -2.597612987925889794e+00 9.650942089414704661e-01 -7.419349415977500861e-01 6.929029207838004467e-01 2.254235509070241061e+00 8.667410297519454465e-01 1.640457826838668254e+00 -2.232751498318514827e+00 2.023764653774535294e+00 -1.609778933926945488e+00 -3.904645429340353413e+00 -2.726625294993382020e+00 2.377658571861960723e+00 -4.416145046332003443e-01 8.974699357310325087e-01 1.397162498391101959e+00 8.924019421588282874e-01 1.956406978519450002e+00 -1.652307649399712197e+00 -2.321380405302574168e+00 3.227700470904043772e+00 3.920231274695581414e-01 -2.108217932715946930e+00 2.619882278598099301e+00 1.456517181359193502e+00 -3.632243908709584801e+00 -9.371156165813024908e-01 3.150103765798035194e-01 -3.071982084228192633e+00 2.347248424195534700e+00 2.913381576814856544e+00 -5.539877401302089943e+00 -1.940133997907285357e+00 1.017801066143774087e-02 2.925109436166229981e-01 2.773859783233364684e+00
-3.315035986008292301e+00 -1.051112256881848728e+00 3.957583754885798943e-01 1.336547942644853437e+00 3.878820051075845488e+00 3.111001308732585624e+00 -4.785907132047581003e-01 2.977339951976589738e+00 -2.122052985538025016e+00 1.183863462678067746e+00 -1.419371659251080331e+00 -1.869674185253868082e+00 -1.402999636773632375e+00 1.032241836836818027e+00 -1.782799104197926088e+00 3.024865539039808926e+00 -1.530055720923056972e+00 -5.717230049457122654e+00 -1.221548218260053220e+00 2.005246325569379762e-01 2.154489421486522893e+00 -2.404988992479630383e+00 1.310171542612104556e+00 -2.293594910481946858e+00 3.206906194275529476e-01 -3.766337006494162587e-01 2.696740924224605984e-01 1.261539561949188926e+00 5.742346829150183352e-01 -1.042568028639180966e+00 -1.454753209463170993e+00 2.399681892990420007e+00 7.867856014581582347e-01 9.846560580688052955e-01 9.873957491316812662e-01 -1.381290617782166441e+00 -1.192707664112556687e+00 -4.446964162183184577e+00 4.538374246422336000e+00 1.171297290584037976e+00 1.780156145570082060e+00 4.015858404368445100e+00 -5.068066056614799475e-01 1.872078428242186066e+00 2.655314176457760134e+00 -2.565293573802104987e+00 2.842441971116372312e-01 5.173945199100852932e+00 1.746027959682731945e+00 -2.020658053647106378e+00 -1.030862539332045635e+00 -1.810901064621032730e-01 -1.628800968701074714e+00 5.470515183620520361e+00 1.510094530882039265e+00 1.118490761103333320e+01 -1.196359962159594809e-01 8.689794409635642758e-01 -4.993622765185258494e+00 -1.923203852086884158e+00 -1.021609552929244558e+01 -1.532311533965807193e+01 -1.649478185825223209e+00 3.538950181520807980e+00 1.829726620392873038e+00 7.731090676310274634e-02 9.574559360665287899e-01 -1.607145904894035082e+00 -1.157661264506798515e+00 1.158366245329843336e+00 3.599713039684097726e+00 -1.412422358490388108e+00 2.658128781868572599e+00 7.046711439986836911e-01 -3.819084903334196923e+00 -9.375897076587223766e-02 1.267519355151254246e+00 -2.218012711391306624e+00 -1.976181739092715661e+00 7.403344094080934745e-01 9.183216574599976090e-01 3.381776665907729296e+00 1.300688099070124171e-01 8.955890974944418215e-01 -5.323002834231268521e-01 -9.877898118719381781e-02 2.905801366812041042e+00 2.340364406228189864e+00 -1.274795701188484731e+00 -3.943341581956946729e-01 4.613712582228491899e-01 -4.015749514583794033e-01 -8.998381911763343455e-01 7.977683989760310901e+00 1.421944783982048710e+00 -1.148159995904977215e+01 9.648457096814615497e-01 -2.201849486799418998e-01 2.539142854653338777e+00 -4.680852013579884563e+00
